"文章標題","文章URL","內文","內部連結"
"◇ 慕尼黑 FUSSEN 住宿","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1120225444.A.F90.html","我八月要去德國 所定的地方你參考參考
  我有在各個網站查過了 都還不錯．雖然我都還沒去住過
  Munich
  4 you
  www.the4you.de
  Fussen
  Haus L.A
  0170-6248610 (cell phone)
  email:
[email protected]

  EUR 17/per person(breakfast included)
  Rothenburg
  www.haus-karin.de


--

◆ From: 218.169.220.150","/cdn-cgi/l/email-protection"
"◇ [問題] 請問辦德國申根","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1120226127.A.FFE.html","德國在台協會申請

http://www.germany.org.tw/

關於簽證那邊說的很清楚

不過他沒說的是，
短期30天需要10萬元的存款
90天需要20萬
他不用存款證明
帶你的存折(父母也行)正本過去
外加封面及最後一面有紀錄的內頁影本

還要自己打一個程表
挑幾個德國城市寫一寫要待幾天
這樣就行了

祝你順利






--
mY lIFe


http://photo.xuite.net/loveolive


--

◆ From: 218.184.0.8","http://www.germany.org.tw/|http://photo.xuite.net/loveolive"
"◇ [問題]用Ryanair訂歐洲機票的問題","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1120377853.A.704.html","我今年八月要去法國和德國參加朝聖之旅
最後想從德國法蘭克福坐飛機到倫敦去找朋友
看到精華區推薦Ryanair可以訂到便宜的機票
可是最後卻不太會填表格
想請有訂過票的人幫忙看一下
拜託拜託~~

網址是這個
https://www.bookryanair.com/skylights/cgi-bin/skylights.cgi


ps. Ryanair的機票便宜的讓我沒有安全感耶!!
    真的可以坐嗎?? 會不會誤點的很嚴重阿?

--

◆ From: 61.230.132.158




作者: jcll (.....) 看板: EuropeTravel
標題: Re: [問題]用Ryanair訂歐洲機票的問題
時間: Wed Jun 29 01:24:48 2005



  想太多~~飛日本的飛機才讓偶昏頭
  短短距離差不多都一定要nt一萬
  ryanair 20-30歐是很平常的價格~~5歐以下的也有可能
  這次偶要從匈牙利飛回uk..只找到匈幣21000上下的票(約nt3200多)
  已經夠讓偶心痛了
  在歐洲呆久了..就會覺得機票就是應該要那麼便宜
  一月時偶從spain飛回uk.含稅不到15歐
  ryanair幾乎不會誤點...你比較需擔心的是來不及check-in
  不過ryanair在frankfurt不是停那個大機場~~而是離frankfurt幾十km外的小機場
  飛機是那種兩百人座的飛機啦~~不是飛綠島的那種小飛機

--

◆ From: 163.1.132.14



作者: vshchen (愛著啊) 看板: EuropeTravel
標題: Re: [問題]用Ryanair訂歐洲機票的問題
時間: Sat Jul  2 02:20:04 2005



千萬不要到ryanair從法蘭克福機場起飛的班機
那個機場根本離法蘭克福有兩個多小時的車程
離科隆反而比較近，不過也要近兩個小時的巴士車程
你肯定會坐到瘋掉
我搭過一次之後就決定不再搭ryanair從偏僻機場起飛的班機
加一加巴士錢，其實跟搭大航空公司的班機差不多價錢
不要被騙了！


--

◆ From: 219.86.42.2




作者: jcll (沒感覺的27歲生日) 看板: EuropeTravel
標題: Re: [問題]用Ryanair訂歐洲機票的問題
時間: Sat Jul  2 06:24:40 2005



  看情況啦~~有些機場其實還好
  一般都在10km以內啦..
  它的網頁上有介紹那個機場情形阿...
  如果離科隆近..那就適合給要去科隆的人


--

◆ From: 163.1.132.14","https://www.bookryanair.com/skylights/cgi-bin/skylights.cgi"
"◇ [問題] Heidelberg的地圖","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1120378134.A.B10.html","stadtplan是城市地圖的意思…

http://0rz.net/520t7


希望有幫到你…

如果很難住到yh，建議住manheim



--
我有日劇VCD想交換，有意思的人請看我的名片檔。

--

◆ From: 219.81.144.111




作者: takoshi (是的 我在等你) 看板: EuropeTravel
標題: Re: [問題] Heidelberg的地圖
時間: Wed Jul  6 17:04:33 2005



出車站之後的 i可以購買(一歐元) 如果有辦WELCOME CARD 會贈送
歡迎卡非常值得  不僅古堡有優惠
登山的纜車免費搭乘(非常陡峭 40度,有兩段 非常的有德國風情)

海德堡舊城區的旅遊資訊非常發達,到了當地在準備也OK,
古城,大學,纜車,哲學家小徑,大橋~~建議至少兩天一夜的停留

惟 住宿並不好找 便宜的都很遠 YH都滿
普通旅館單人約莫40歐元以上

--

◆ From: 203.67.54.204","http://0rz.net/520t7"
"◇ [問題] 德國申根簽證很難辦嘛??","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1121694692.A.EBE.html","剛辦完90天的，給你參考
不清楚你的邀請函是否有當地外事單位的認可
是verpflichtungserklarung嗎?
我是當地友人去外事處辦的
另外準備20萬以上的存摺，及副本
(自己或父母的都可以，一定要20萬以上)
我沒有準備旅行計畫
因為我是待在那邊....不是旅行
就這樣，我拿到90天的簽證了

我建議你打一張英文的行程表
就HAMBURG 10 DAYS
BELIN 5 DAYS.....這樣湊到4.50天的行程
會比較好!





--
mY lIFe


http://photo.xuite.net/loveolive


--

◆ From: 218.184.0.8","http://photo.xuite.net/loveolive"
"◇ [問題] 德國的勃肯","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1121696605.A.AAE.html","我昨天在科隆的勃肯店買了兩雙
感覺沒有便宜到
一雙基本款30  幾歐,另一雙圓頭大紅有圖案的  47塊多歐！
那雙47塊歐的我看網路賣2300
所以好像只有便宜一點點耶

不過神奇的是，我總共也才消費80 幾歐，店員跟我說可以順稅喔
可以退大約9歐元，希望可以順利拿到

科隆一個小小的mall裡，竟然有兩家勃肯專賣店
我只有逛了其中一家，有興趣的人可以兩家都逛逛在告訴我哪家便宜吧！呵呵！

我是個跑到歐洲買REEBOK的人，我還真愛買鞋啊！！





--

◆ From: 213.233.243.95



作者: cattey (cattey) 看板: EuropeTravel
標題: Re: [問題] 深根簽證
時間: Mon Jul 11 06:25:34 2005



不但移民局官員會刁難(並不是海關,海關是處理行李申報的)
連航空公司也會刁難,說你沒有簽證不讓你登機
在法蘭克福,瑞士蘇黎士,巴黎戴高樂機場,通常沒有問題
但在荷比盧等國,這個問題頗大,甚至會被遣返回國

所以,申根簽證還是以入境國為主,而不要相信""最常停留國""這種官方說法
(事實上,並沒有證據顯示你在哪一國停留最久)
以免招惹麻煩

--

◆ From: 61.228.105.164



作者: sheeppig (靠么!!) 看板: EuropeTravel
標題: Re: [問題] 請問辦德國申根
時間: Thu Jun 30 00:05:04 2005

德國在台協會申請

http://www.germany.org.tw/

關於簽證那邊說的很清楚

不過他沒說的是，
短期30天需要10萬元的存款
90天需要20萬
他不用存款證明
帶你的存折(父母也行)正本過去
外加封面及最後一面有紀錄的內頁影本

還要自己打一個程表
挑幾個德國城市寫一寫要待幾天
這樣就行了

祝你順利






--
mY lIFe


http://photo.xuite.net/loveolive


--

◆ From: 218.184.0.8




作者: hista (  想嚇唬我啊~~~~) 看板: EuropeTravel
標題: Re: [急問]申根簽證跨國進出的問題... 
時間: Fri Jul  1 03:07:33 2005



應該不是這樣...
因為德國跟希臘都是申根國家...
根據申跟簽證的原則...就是你只要申請了單次申根簽證就可以在申根國家裡面任意移動

也就是如果今天你是申根30天的單次簽證的話...
只要你從非申根國家踏入申根國家的領土之後
可以任意再各個申根國家之間移動...全部的天數不能超過30天....
之後就必須離開申根國家的領土
像你的行程的話...只要申請30天單次的德國申根簽證即可...

如果今天你申請的是多次申根簽證
代表你從非申根國家踏入申根國家的領土之後
可以離開申根國家...進入非申根國家之後...再度回到申根國家的領土
譬如你從英國(非申根國家)進去法國...從法國到西班牙再搭飛機到德國(申根國家)....
之後進入瑞士(非申根國家)...再往義大利(申根國家)
這樣才需要申請多次的申根簽證
至於停留期間的算法...是把你所有停留在申根國家的日子加起來
不能超過當初申請的期限...(通常多次申根簽證都是給90天的DURATION)

通常多次申根簽證大多都是想要去歐洲
可是要去的國家除了法西葡荷比盧德義西跟北歐之外...
還包括英國 瑞士或者是東歐國家.....因為這些國家都是非申根國家的領土
要旅行橫跨申根國家以及非申根國家才會需要辦到多次進出的申根簽證....


希望對你有幫助~~~

--

--

◆ From: 61.229.118.132","http://www.germany.org.tw/|http://photo.xuite.net/loveolive"
"◇ [問題] 勃肯鞋的工廠在波昂哪呀?","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1121696631.A.5F8.html","在Bad Honnef，波昂東南方一個小鎮
地址
Rheinstrasse 2
53604 Bad Honnef

想要利用大眾交通工具前往的話
可以拜DB網站，www.bahn.de
或是
http://reiseauskunft.bahn.de/bin/query.exe/dn


選擇Erweitere Suche
這功能能夠提供你door-to-door的時刻表

譬如你要從科隆火車站到Birkenstock工廠
第一欄使用Bahnhof/Haltstelle，填入Koeln Hbf
第二欄使用PLZ/Ort, Strasse Nr.，填入53604/Bad Honnef, Rheinstrasse 2
之後會跑出幾個選項，因為資料庫沒有直接對應的地址
(所以工廠可能位在有點郊外的地方)
繼續按確定就可以找到時刻表
從科隆坐慢車到Bad Honnef下車(47 min)
之後還要走16分鐘
一般來說，知道路的話差不多只要10分鐘
不知道路，當然就無窮大了，這時可以找路人問問
萊茵區的人都蠻和善的

--

◆ From: 61.226.214.76","http://reiseauskunft.bahn.de/bin/query.exe/dn"
"◇ [請益] 德國羅曼蒂克大道--交通","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1121698772.A.F27.html","Innsbruck不能用Bayern-Ticket
要到德國境內才能用
我記得這條線的交接點是Mittenwald
從Innsbruck到Mittenwald還要付14歐pro 1 person
（去年暑假的經驗，今年有可能會漲價，因為Bayern-ticket一年漲一塊）


Fuessen到新天鵝堡的公車可用Bayern-Ticket
從G-P到Fuessen好像不行


只有火車才能用Bayern-Ticket


市區票一天4.5pro 1 person


只有火車才能用Bayern-Ticket


這邊已經出Bayern我就不知道了



總之就是
Bayern-Ticket只能坐火車和S-Bahn
還有慕尼黑和鈕倫堡的市區交通（Bus, U-Bahn）
其他城市不行

如果你們一定要坐Bus
有另外的羅漫帝克Bus行程
法蘭克福玩到新天鵝堡只要一天
可以上網查一下 或是問旅行社




--

那塔殺在慕尼黑

http://www.wretch.cc/album/Natasha


--

◆ From: 172.178.252.116




作者: Leia (我很想你) 看板: EuropeTravel
標題: Re: [請益] 德國羅曼蒂克大道--交通
時間: Tue Jul 12 00:48:16 2005


    不是 這一段你們要各自買票 或是直接問車站有沒有團體票可以買
    後面進了德國之後 買bayern-ticket一張可以五個人坐 24歐
    這是火車票 請坐火車 :p
    你們要去法蘭克福那天是星期日
    可以買一種wochen kasse (weekend ticket)
    32歐 一樣可以五個人一起坐 全國通用 就可以坐到法蘭克福了


--
  說是遼遠的海的懷念     說是深山的秋的抑鬱
  設若有人問我煩憂的緣故     我不敢說出你的名字
    我不敢說出你的名字  設若有人問我煩憂的緣故
                            說是深山的秋的抑鬱  說是遼遠的海的懷念

--

◆ From: 140.112.25.138



作者: Leia (我很想你) 看板: EuropeTravel
標題: Re: [請益] 德國羅曼蒂克大道--交通
時間: Tue Jul 12 01:07:01 2005


    你指的是bayern ticket嗎? 那是火車票 不能坐巴士
    不過可以坐慕尼黑市的大眾交通工具

    如上篇所回 這一段你們可能得在innsbruck單獨買票
    奧地利有沒有那種多人票我不清楚 在車站問就好
    不過就算一人11.9歐也不貴

    德國的火車很方便 可以坐火車就坐火車
    四個人買一張24歐的票 一個人一天才6歐 划算得不得了


    我可以好奇地請問一下 為什麼你們要坐公車嗎?

    這一天就沒救了 跨過不同的邦 所以不能用邦票
    不是週末 也不能用週末票 單程票應該也不便宜
    你們是從法蘭克福搭機的吧?
    因為照行程看下來 你們不需要買聯票
    坐這一段太傷了
    如果沒有非去不可的話 建議你們以wurzburg為基地 多玩一些小鎮
    例如rothenburg dinkelsbuel(這個地方沒火車 要從rothenburg或ansback坐公車)
    或是從nurnberg往旁延伸去bamberg
    這些地方都可以用bayern ticket
    最後一天再從wurzburg坐火車去法蘭克福


    我想推薦你一家wurzburg的青年旅館
    Babelfish Hostel
    
http://www.babelfish-hostel.de

    今年四五月時新開的 離車站也很近
    到達的方法是 車站出來先過到馬路對面 往左走
    走個5-10分鐘 會看到公車站 站名是berliner platz 再往前幾步就到了

--
    身後傳來的聲音....讓我一時間失去思考的能力...
    一片空白中...顫抖的情緒甚至讓我忘了呼吸....
    我要用什麼樣的表情...回頭面對身後的你??

--

◆ From: 140.112.25.138



作者: Natasha (ich bin schnapi) 看板: EuropeTravel
標題: Re: [請益] 德國羅曼蒂克大道--交通
時間: Tue Jul 12 05:55:18 2005



我剛剛查了一下
你說得11.9是一個人
innsbruck直接到Garmisch-Partenkirchen 不必轉車
請忘掉我說過的14歐
所以四個人是47.6 Euro

http://myurl.com.tw/de7i





--

那塔殺在慕尼黑

http://www.wretch.cc/album/Natasha


--

◆ From: 172.176.97.197



作者: eroom (請珍惜生命) 看板: EuropeTravel
標題: Re: [請益] 德國羅曼蒂克大道--交通~~有關bayern ticket
時間: Tue Jul 12 07:08:58 2005

有關lander ticket的資訊：

http://0rz.net/6e0ub


Bayern-Ticket (Bavaria-Ticket)

Bayern-Ticket (Bavaria-Ticket)

EUR 24 if you buy your ticket online or at the ticket machine.
EUR 26 if you purchase your ticket at the ReiseZentrum.

This ticket is valid from Monday to Sunday for one day of your
choice from 9 a.m. until 3 a.m. of the following day (on bank
holidays for the whole day)on Saturday and Sunday and bank
holidays from from 0 a.m. until 3 a.m. of the following day. It
can be used on all local trains (InterRegioExpress, RegionalExpress,
RegionalBahn, S-Bahn) and the entire transport system in Bavaria
 as well as the Münchner Verkehrsbund (MVV) and Verkehrsverbund
 Nürnberg (VGN), Augsburger Verkehrs- und Tarifverbundes (AVV).
In trains of the Bayerischen Oberlandbahn GmbH (BOB),
Regental-Bahnbetriebs GmbH (RGB), Kahlgrund Verkehrsgesellschaft mbH
(KVG), ALEX-trains of the EuroTHURBO GmbH, as well as on certain
parts of the Vogtlandbahn (VGB). This offer is valid to Ulm Hbf,
Kufstein and Salzburg, the Außerfernbahn, between Lindau-Memmingen
 via Kißlegg, in buses of the Omnibusverkehr Franken GmbH (OVF),
Kreisomnibusbetrieb Bad Kissingen GmbH (KOB), Regionalbus Ostbayern
 GmbH (RBO), Regionalverkehr Oberbayern GmbH (RVO), Regionalverkehr
Allgäu GmbH (RVA) and Regionalverkehr Bayerisch-Schwaben GmbH (RBS).
It is only valid for 2nd class.

For up to 5 persons traveling together or for parents (or one
parent) traveling with any number of their children under 15.



bayern ticket確實可以做坐公車，不過，這僅限於文中所提的OVF、KOB、RBO
RVO、RVA，但是很幸運的是包括了你所提及的fussen-gp的RVO9606公車。

不知道前面的人是有坐過還是今年有改了，不過，去年是可以坐的沒錯。

我倒是建議下午看新天鵝堡，晚上住一晚，
然後隔天一早看完舊天鵝堡後，衝11點的73路轉9651，在
wieskirche看完最經典的巴洛克式教堂後，再搭1點18分的9606，在
obermagau下車轉9622到linderhof看第三個ludwig所建的城堡。接著回去
gp住一晚。

這是我去年的安排，有點神奇的安排，不過就是很值得的。


而bayern ticket還包含了augustburg、neuremburg、munich這三個城市的市內
交通工具。

所以萬一你在munich找不到地方住，請往augstburg和nuremburg找，反正有bayern
 ticket。

bayern ticket用得好的話，其實在berchesgaden也是吃透透，真得是很好用的。

另外週六、日也可以用哦！算是特殊點。

RVO的網站是：

http://www.rvo-bus.de/

其中fussen地區的網址是：

http://www.rvo-bus.de/fahrplan/netzplan_fuessen.html

比較重要的資料可下載：

http://www.rvo-bus.de/pdffiles/rvo_ausflugstipps_so.05.pdf


我想，如果稍微調整一下行程，去頭去尾的話，那麼相當適合以bayern ticket
來完成這個趟行程。

除非你很喜歡滑雪，（但就算喜歡，也不該在夏天來），否則不用住這個工業城吧！

如果innsbruck不待，那就直接往gp衝了。


可用bayern ticket

可用bayern ticket

可考慮使用day ticket或是bayernticket

可用bayern ticket

可用bayern ticket

如果真的要衝，用8月21日衝衝klon（用weekend ticket）
這兩個我會選klon，有空才會去看bonn，
klon也簡單，只要留兩個小時看車站前的大教堂就夠了，

但衝之前，先說我覺得比起klon的大教堂，Ulm的大教堂（世界最高），
在夜晚給我更大的震撼。
而且，21日是禮拜天，若是我，利用weekend ticket，我會選擇非bavaria地區
之鄰近景點，做半日遊，然後在晚上住在frankfurt。
若沒有主意，則推薦bamberg。

--
我有日劇VCD想交換，有意思的人請看我的名片檔。

--

◆ From: 61.31.130.33","http://www.wretch.cc/album/Natasha|http://www.babelfish-hostel.de|http://myurl.com.tw/de7i|http://www.wretch.cc/album/Natasha|http://0rz.net/6e0ub|http://www.rvo-bus.de/|http://www.rvo-bus.de/fahrplan/netzplan_fuessen.html|http://www.rvo-bus.de/pdffiles/rvo_ausflugstipps_so.05.pdf"
"◇ [問題] 有關海德堡煙火節","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1119616899.A.D49.html","剛有網友說是在7/9
我上網查了一下

http://www.schlossfestspiele-heidelberg.de/

只有寫英文的一些簡介
25. Juni - 14. August 2005都是叫海德堡慶典
然後會選一天放煙火
不好意思  好像沒幫到忙
/既然有網友說是在7/9
你可以問問她在哪裡可以查到這方面的資訊
然後一定要先訂飯店  因為這樣節日海德堡的旅館可能就很快客滿

現在德國天氣不錯
正是去的好時機




--
我的歐洲旅遊網誌 
http://www.wretch.cc/blog/jessup

個人新聞台 
http://mypaper.pchome.com.tw/news/jessup/

相簿  
http://issen.idv.tw/gallery/view_album.php?set_albumName=2004-7-Gernany


--

◆ From: 218.174.175.223



作者: eroom (請珍惜生命) 看板: EuropeTravel
標題: Re: [問題] 有關海德堡煙火節
時間: Tue Jul 12 07:17:40 2005

我承認自己沒有寫很清楚，不過，如果抱著太大的期待去海
德堡看煙火節，是會落空的。

比起來，台灣國慶的煙火是壯觀多的！
煙火節當天，海德堡的人海比起煙火是壯觀許多的。

所以，我建議不需要特別把它安排在計畫行程中。
另外，萊茵河的煙火我是在s't goar南邊的一個小鎮看到的（周六），長達兩個小時。

萊茵河這類的活動我記得有三次。

切記，看煙火別坐船！！


--
我有日劇VCD想交換，有意思的人請看我的名片檔。

--

◆ From: 61.31.130.33","http://www.schlossfestspiele-heidelberg.de/|http://www.wretch.cc/blog/jessup|http://mypaper.pchome.com.tw/news/jessup/|http://issen.idv.tw/gallery/view_album.php?set_albumName=2004-7-Gernany"
"◇ [問題] 德國國王湖","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1121700979.A.DDB.html","我們是八月25要從慕尼黑搭DB到Berchtesgaden Hbf當日來回
車程接近三個小時 因為想要買Bayer ticket,受限於早上九點才能用
所以我看到最早的車是10:48,從Berchtesgaden Hbf搭:18:16的火車21:12到
Munich,以下關於這段旅程我有4個問題想請教
1.國王湖花這樣的時間會不夠玩?如果不會的話,再加上隔壁的鷹巢或是鹽礦
  會不會太趕?鷹巢和和鹽礦大家有沒有哪個覺得特別推薦的呢?
2.Bayer ticket聽說是 9:00am~9:00pm
  那我們坐車抵達的時間是9:12pm,這樣算不算違規呢?
3.我有查RVO公車往鷹巢的車
  但是有三個站 我不知道該做到哪裡下車耶
  Kehsltein Bus ab fahrt  an
  Kehsltein Bus ab fahrt  ab
  Kehsltein parkplatz     an

4.如果我們是要先去國王湖再去鷹巢 那還要再回到Berchtesgaden Hbf撘公車嗎
  國王湖那邊有沒有公車可以直接搭去鷹巢的?
先謝謝大家的幫忙囉~

--

◆ From: 218.169.228.125




作者: kimic (kimi) 看板: EuropeTravel
標題: Re: [問題] 德國國王湖
時間: Sun Jul  3 18:33:50 2005



[deleted]



時刻表中 ab/an 是 from/to 的意思
從 berchtesgaden 到 kehlstein 需要分兩段坐
先坐到 hintereck 再換 kehlstein bus 上 kehlstein
所以我想時刻表應是標示為兩段吧!

--

◆ From: 218.184.170.198




作者: Natasha (眉睫) 看板: EuropeTravel
標題: Re: [問題] 德國國王湖
時間: Mon Jul  4 04:49:04 2005



Bayern -Ticket from Monday to Freiday(am 9:00~ am 3:00)
Weekend(am 0:00~ am 3:00)
Group(5 persons) 24,- EUR/Single 17,- EUR
2. Klasse/DB (RE, RB, IRE, und S-Bahn)/only Bavaria



http://www.bahn.de/-S:PtVOZ9:d5ua8NNNWsa4VNNNNQAM/d_regional/

view/bayern/bahnangebote/bayernticket.shtml





--

那塔殺在慕尼黑

http://www.wretch.cc/album/Natasha


--

◆ From: 172.178.2.166



作者: eroom (請珍惜生命) 看板: EuropeTravel
標題: Re: [問題] 德國國王湖
時間: Tue Jul 12 07:49:29 2005

做一下功課應該可行。
0900~隔日0300才對。



我推鷹巢，
建議上午去國王湖，下午去鷹巢。

沒有，一定要回車站。

--
我有日劇VCD想交換，有意思的人請看我的名片檔。

--

◆ From: 61.31.130.33



作者: hmg (hh) 看板: EuropeTravel
標題: Re: [問題] 德國國王湖
時間: Tue Jul 12 22:58:29 2005



我的部落格有寫關於應巢的交通

http://www.wretch.cc/blog/drlai&article_id=1726867


上德鐵網站可以查到公車車次
鹽礦的站名Salzbergwerk
這兩個地方都只要到Berchtesgaden Busbahnhof(火車站旁)
跟售票人員說明地名就可以輕鬆買到票

--
-----------------------------------
德意志旅程的四分之ㄧ

http://www.wretch.cc/blog/drlai


--

◆ From: 218.167.236.12



作者: BlueGman (新竹男) 看板: EuropeTravel
標題: Re: [問題] 德國國王湖
時間: Wed Jul 13 00:01:17 2005



   我看你們好像當初只買邦票 沒買 Germany Rail Pass,
   那買邦票可以加錢作某些有ICE/IE的路線嘛? 從紐輪堡到司徒加特到海德堡
   的路線 巴伐力亞邦票可以用嘛?

   TKS!

--

◆ From: 59.115.235.250","http://www.bahn.de/-S:PtVOZ9:d5ua8NNNWsa4VNNNNQAM/d_regional/|http://www.wretch.cc/album/Natasha|http://www.wretch.cc/blog/drlai&article_id=1726867|http://www.wretch.cc/blog/drlai"
